Iteration,Mean,Stdev,Run-0,Run-1
0,0.013292534722222221,0.0,0.013292534722222221,0.013292534722222221
1,0.013292534722222221,0.0,0.013292534722222221,0.013292534722222221
2,0.013292534722222221,0.0,0.013292534722222221,0.013292534722222221
