4.00,201.63,14863.40,15119.88,13.29,48515,49,
5.00,201.64,14858.50,15107.54,13.28,48515,49,
6.00,201.64,14853.67,15095.35,13.11,48515,49,
7.00,201.64,14849.04,15083.70,12.54,48515,49,
8.00,201.64,14844.37,15071.93,12.66,48515,49,
9.00,201.64,14839.76,15060.30,12.50,48515,49,
10.00,201.64,14835.11,15048.59,12.60,48515,49,
11.00,201.65,14830.67,15037.39,12.05,48515,49,
12.00,201.65,14826.08,15025.83,12.44,48515,49,
13.00,201.65,14821.30,15013.79,12.95,48515,49,
14.00,201.65,14816.53,15001.80,12.91,48515,49,
15.00,201.65,14811.98,14990.33,12.33,48515,49,
16.00,201.65,14807.26,14978.45,12.78,48515,49,
17.00,201.65,14802.79,14967.17,12.14,48515,49,
18.00,201.65,14798.22,14955.67,12.37,48515,49,
19.00,201.65,14793.57,14943.95,12.61,48515,49,
20.00,201.65,14788.86,14932.08,12.77,48515,49,
21.00,201.65,14784.38,14920.79,12.14,48515,49,
22.00,201.65,14780.72,14911.56,9.94,48515,49,
23.00,201.66,14778.34,14905.56,6.45,48515,49,
24.00,201.66,14777.43,14903.29,2.45,48515,49,
25.00,201.66,14777.16,14902.59,0.75,48515,49,
26.00,201.66,14777.14,14902.55,0.04,48515,49,
27.00,201.66,14777.13,14902.53,0.02,48515,49,
28.00,201.66,14777.13,14902.52,0.01,48515,49,
29.00,201.66,14777.13,14902.52,0.00,48515,49,
30.00,201.66,14777.13,14902.52,0.00,48515,49,
31.00,201.66,14777.13,14902.52,0.00,48515,49,
32.00,197.32,14776.64,14900.27,2.33,48515,49,
33.00,144.38,14779.41,14897.38,4.14,48515,49,
34.00,112.82,14784.43,14895.24,5.46,48515,49,
35.00,111.29,14791.08,14892.65,7.14,48515,49,
36.00,111.29,14799.30,14889.45,8.83,48515,49,
37.00,110.07,14809.63,14885.53,11.04,48515,49,
38.00,109.33,14822.12,14881.15,13.24,48515,49,
39.00,112.22,14834.28,14876.30,13.08,48515,49,
40.00,112.22,14845.43,14871.75,12.05,48515,49,
41.00,108.96,14857.72,14867.35,13.06,48515,49,
42.00,108.96,14869.47,14863.31,12.42,48515,49,
43.00,111.27,14881.49,14858.82,12.83,48515,49,
44.00,111.27,14893.79,14854.03,13.20,48515,49,
45.00,111.27,14906.03,14849.26,13.13,48515,49,
46.00,111.27,14918.28,14844.49,13.15,48515,49,
47.00,111.27,14930.46,14839.75,13.06,48515,49,
48.00,111.27,14942.65,14835.00,13.09,48515,49,
49.00,122.64,14953.69,14829.18,12.52,48515,49,
50.00,125.35,14963.62,14821.97,12.23,48515,49,
51.00,114.95,14974.97,14815.48,13.27,48515,49,
52.00,133.35,14984.30,14806.66,12.91,48515,49,
53.00,129.00,14993.67,14798.37,12.59,48515,49,
54.00,123.56,15003.66,14791.35,12.29,48515,49,
55.00,120.61,15014.69,14784.34,13.15,48515,49,
56.00,115.93,15024.45,14779.09,11.99,48515,49,
57.00,113.18,15036.09,14774.10,12.79,48515,49,
58.00,113.18,15045.88,14769.91,10.64,48515,49,
59.00,113.18,15052.58,14767.04,7.29,48515,49,
