3.00,76.67,15322.12,14445.04,14.22,47318,189,
4.00,15.94,15328.91,14456.44,13.24,47318,189,
5.00,5.17,15330.74,14469.99,13.35,47318,189,
6.00,9.52,15332.50,14483.90,13.67,47318,189,
7.00,11.00,15335.02,14498.12,14.06,47318,189,
8.00,11.03,15337.56,14511.14,12.92,47318,189,
9.00,15.53,15337.70,14524.77,14.09,47318,189,
10.00,15.53,15341.49,14538.40,14.15,47318,189,
11.00,15.53,15345.27,14552.01,14.13,47318,189,
12.00,15.53,15349.07,14565.69,14.19,47318,189,
13.00,15.98,15352.82,14579.02,13.85,47318,189,
14.00,16.59,15356.57,14591.63,13.15,47318,189,
15.00,16.59,15360.34,14604.27,13.20,47318,189,
16.00,16.59,15364.35,14617.73,14.04,47318,189,
17.00,14.85,15367.93,14630.27,13.04,47318,189,
18.00,14.85,15371.36,14643.22,13.39,47318,189,
19.00,14.85,15374.97,14656.82,14.08,47318,189,
20.00,14.85,15378.55,14670.34,13.99,47318,189,
21.00,14.85,15382.10,14683.71,13.83,47318,189,
22.00,17.41,15386.12,14697.15,14.03,47318,189,
23.00,18.02,15390.24,14710.10,13.58,47318,189,
24.00,17.22,15393.33,14719.83,10.21,47318,189,
25.00,16.24,15394.93,14725.31,5.71,47318,189,
26.00,16.24,15395.33,14726.71,1.46,47318,189,
27.00,16.24,15395.51,14727.31,0.63,47318,189,
28.00,16.24,15395.51,14727.32,0.01,47318,189,
29.00,16.24,15395.51,14727.32,0.00,47318,189,
30.00,16.24,15395.51,14727.32,0.00,47318,189,
31.00,16.24,15395.51,14727.32,0.00,47318,189,
32.00,16.24,15395.51,14727.32,0.00,47318,189,
33.00,16.24,15395.51,14727.32,0.00,47318,189,
34.00,16.24,15395.51,14727.32,0.00,47318,189,
35.00,16.24,15395.51,14727.32,0.00,47318,189,
36.00,16.24,15395.51,14727.32,0.00,47318,189,
37.00,16.24,15395.51,14727.32,0.00,47318,189,
38.00,16.24,15395.51,14727.32,0.00,47318,189,
39.00,16.24,15395.51,14727.32,0.00,47318,189,
40.00,16.24,15395.51,14727.32,0.00,47318,189,
41.00,16.24,15395.51,14727.32,0.00,47318,189,
42.00,16.24,15395.51,14727.32,0.00,47318,189,
43.00,16.24,15395.51,14727.32,0.00,47318,189,
44.00,16.24,15395.51,14727.32,0.00,47318,189,
45.00,15.54,15395.90,14728.88,1.61,47318,189,
46.00,11.72,15396.51,14732.16,3.34,47318,189,
47.00,8.04,15397.15,14736.78,4.69,47318,189,
48.00,353.68,15396.58,14741.94,5.19,47318,189,
49.00,316.70,15392.17,14747.27,7.12,47318,189,
50.00,286.43,15384.08,14750.45,8.74,47318,189,
51.00,285.76,15373.18,14753.58,11.33,47318,189,
52.00,285.76,15360.23,14757.23,13.45,47318,189,
53.00,285.76,15346.55,14761.09,14.22,47318,189,
54.00,285.76,15333.30,14764.83,13.76,47318,189,
55.00,285.19,15320.60,14768.37,13.18,47318,189,
56.00,284.39,15307.90,14771.63,13.12,47318,189,
57.00,286.99,15295.47,14775.22,12.94,47318,189,
58.00,286.99,15283.13,14778.99,12.89,47318,189,
59.00,281.03,15275.68,14783.75,8.39,47318,189,
60.00,281.03,15270.45,14784.77,5.33,47318,189,
61.00,281.56,15263.27,14786.23,7.36,47318,189,
62.00,282.27,15255.22,14787.94,8.26,47318,189,
63.00,283.02,15247.20,14789.79,8.21,47318,189,
64.00,274.87,15239.29,14790.86,7.98,47318,189,
65.00,274.87,15230.96,14791.57,8.34,47318,189,
66.00,274.87,15222.73,14792.27,8.24,47318,189,
67.00,274.87,15214.35,14792.99,8.39,47318,189,
68.00,271.61,15206.23,14793.39,8.12,47318,189,
69.00,270.90,15198.49,14793.52,7.72,47318,189,
70.00,270.90,15190.87,14793.63,7.60,47318,189,
71.00,270.90,15183.61,14793.75,7.24,47318,189,
72.00,270.90,15175.35,14793.88,8.24,47318,189,
73.00,270.90,15166.91,14794.01,8.42,47318,189,
74.00,270.90,15159.13,14794.13,7.77,47318,189,
75.00,268.47,15151.31,14794.04,7.81,47318,189,
76.00,262.40,15143.56,14793.01,7.80,47318,189,
77.00,262.40,15136.03,14792.00,7.58,47318,189,
78.00,262.40,15127.58,14790.87,8.51,47318,189,
79.00,262.40,15119.76,14789.83,7.86,47318,189,
80.00,262.40,15111.84,14788.77,7.97,47318,189,
81.00,264.27,15104.33,14787.94,7.55,47318,189,
82.00,265.68,15096.37,14787.34,7.96,47318,189,
83.00,265.68,15088.46,14786.74,7.91,47318,189,
84.00,263.85,15080.31,14785.96,8.20,47318,189,
85.00,270.54,15072.59,14785.01,7.98,47318,189,
86.00,274.50,15064.77,14785.63,7.85,47318,189,
87.00,274.50,15057.52,14786.20,7.27,47318,189,
88.00,280.44,15050.12,14787.30,7.50,47318,189,
89.00,281.40,15042.72,14788.79,7.55,47318,189,
90.00,279.82,15034.52,14790.28,8.33,47318,189,
91.00,261.82,15022.93,14791.08,10.86,47318,189,
92.00,296.02,15011.54,14796.64,12.68,47318,189,
93.00,296.74,14999.21,14802.72,13.76,47318,189,
94.00,316.09,14990.58,14811.69,12.45,47318,189,
95.00,323.45,14985.59,14817.79,7.95,47318,189,
96.00,341.50,14981.85,14827.49,10.44,47318,189,
97.00,16.45,14984.56,14839.43,12.32,47318,189,
98.00,21.92,14989.78,14852.39,13.97,47318,189,
99.00,21.92,14994.95,14865.24,13.85,47318,189,
100.00,21.92,15000.05,14877.91,13.66,47318,189,
101.00,21.92,15005.13,14890.53,13.60,47318,189,
102.00,21.92,15010.39,14903.62,14.11,47318,189,
103.00,21.92,15015.48,14916.25,13.62,47318,189,
104.00,21.92,15020.71,14929.25,14.01,47318,189,
105.00,21.92,15025.99,14942.36,14.13,47318,189,
106.00,21.92,15031.12,14955.12,13.76,47318,189,
107.00,21.92,15036.40,14968.24,14.14,47318,189,
108.00,21.92,15041.52,14980.95,13.70,47318,189,
109.00,21.75,15046.70,14993.86,13.90,47318,189,
