4.00,196.20,15391.27,14724.21,8.50,48479,368,
5.00,197.07,15388.90,14716.32,8.24,48479,368,
6.00,198.00,15385.95,14707.24,9.55,48479,368,
7.00,197.43,15382.54,14696.43,11.34,48479,368,
8.00,196.06,15379.39,14686.00,10.89,48479,368,
9.00,194.84,15376.82,14676.28,10.06,48479,368,
10.00,194.84,15373.73,14664.63,12.05,48479,368,
11.00,194.84,15370.93,14654.08,10.92,48479,368,
12.00,194.84,15367.73,14642.01,12.49,48479,368,
13.00,194.84,15364.67,14630.45,11.96,48479,368,
14.00,196.60,15361.61,14619.74,11.14,48479,368,
15.00,196.60,15358.23,14608.40,11.83,48479,368,
16.00,196.60,15354.74,14596.68,12.22,48479,368,
17.00,196.60,15351.53,14585.91,11.24,48479,368,
18.00,195.82,15348.18,14574.42,11.97,48479,368,
19.00,195.52,15345.13,14563.44,11.39,48479,368,
20.00,195.52,15341.95,14552.00,11.87,48479,368,
21.00,195.52,15339.03,14541.49,10.91,48479,368,
22.00,195.52,15336.92,14533.90,7.87,48479,368,
23.00,195.52,15335.58,14529.06,5.03,48479,368,
24.00,195.52,15334.73,14526.01,3.16,48479,368,
25.00,195.52,15333.82,14522.73,3.40,48479,368,
26.00,191.86,15333.42,14520.10,2.74,48479,368,
27.00,145.09,15335.55,14519.13,3.09,48479,368,
28.00,51.45,15336.83,14521.62,2.90,48479,368,
29.00,15.53,15338.01,14525.88,4.43,48479,368,
30.00,15.53,15339.68,14531.88,6.22,48479,368,
31.00,15.53,15341.79,14539.48,7.89,48479,368,
32.00,15.53,15344.48,14549.16,10.05,48479,368,
33.00,15.53,15347.78,14561.02,12.31,48479,368,
34.00,15.53,15351.72,14575.21,14.72,48479,368,
35.00,16.59,15355.78,14588.95,14.33,48479,368,
36.00,16.59,15359.98,14603.05,14.71,48479,368,
37.00,16.59,15363.89,14616.20,13.71,48479,368,
38.00,14.89,15367.89,14630.12,14.49,48479,368,
39.00,14.85,15371.52,14643.80,14.15,48479,368,
40.00,14.85,15375.23,14657.82,14.50,48479,368,
41.00,14.85,15378.72,14670.97,13.61,48479,368,
42.00,14.85,15381.88,14682.88,12.32,48479,368,
43.00,17.00,15384.41,14691.70,9.17,48479,368,
44.00,17.41,15385.99,14696.74,5.29,48479,368,
45.00,17.41,15386.28,14697.66,0.96,48479,368,
46.00,17.41,15386.49,14698.32,0.69,48479,368,
47.00,17.41,15386.57,14698.59,0.28,48479,368,
48.00,17.41,15386.59,14698.65,0.06,48479,368,
49.00,17.41,15386.80,14699.31,0.70,48479,368,
50.00,17.41,15387.26,14700.78,1.54,48479,368,
51.00,17.41,15388.33,14704.20,3.59,48479,368,
52.00,17.98,15390.12,14709.74,5.82,48479,368,
53.00,18.03,15392.04,14715.65,6.21,48479,368,
54.00,16.42,15393.96,14721.99,6.63,48479,368,
55.00,16.24,15395.40,14726.93,5.15,48479,368,
56.00,40.00,15399.30,14732.79,7.27,48479,368,
57.00,98.57,15407.49,14732.79,8.37,48479,368,
58.00,104.48,15417.88,14730.11,10.73,48479,368,
59.00,104.48,15429.77,14727.04,12.27,48479,368,
60.00,106.51,15440.26,14724.15,10.89,48479,368,
61.00,107.31,15451.26,14720.72,11.52,48479,368,
62.00,107.31,15462.21,14717.30,11.47,48479,368,
63.00,107.31,15473.39,14713.82,11.70,48479,368,
64.00,107.31,15485.39,14710.08,12.58,48479,368,
65.00,107.31,15496.30,14706.68,11.42,48479,368,
66.00,107.31,15507.63,14703.15,11.86,48479,368,
67.00,105.79,15518.22,14699.99,11.05,48479,368,
68.00,105.58,15528.91,14697.00,11.11,48479,368,
69.00,97.01,15540.99,14694.63,12.34,48479,368,
70.00,104.83,15552.36,14692.27,11.63,48479,368,
71.00,104.83,15563.60,14689.29,11.63,48479,368,
72.00,104.83,15574.47,14686.41,11.24,48479,368,
