Iteration,Mean,Stdev,Run-0,Run-1
0,1.2968750000000003E-4,0.0,1.2968750000000003E-4,1.2968750000000003E-4
1,1.2968750000000003E-4,0.0,1.2968750000000003E-4,1.2968750000000003E-4
2,1.2968750000000003E-4,0.0,1.2968750000000003E-4,1.2968750000000003E-4
