1.00,11.28,13954.54,15222.02,12.94,45507,256,16.07395408727986,
2.00,11.28,13956.95,15234.11,12.35,45507,256,22.591914482841084,
3.00,11.28,13959.39,15246.39,12.55,45507,256,32.82810076748234,
4.00,11.28,13961.90,15258.97,12.85,45507,256,44.53954310497524,
5.00,11.33,13964.27,15270.81,12.10,45507,256,56.0100794500413,
6.00,11.27,13966.70,15283.03,12.49,45507,256,68.06886880211897,
7.00,11.27,13969.11,15295.13,12.37,45507,256,80.13007550227238,
8.00,11.27,13971.50,15307.11,12.24,45507,256,92.14392058079636,
9.00,11.29,13973.99,15319.59,12.74,45507,256,104.70896905232154,
10.00,11.02,13976.48,15332.17,12.85,45507,256,117.4085145975368,
11.00,11.02,13978.81,15344.16,12.24,45507,256,129.5320103294933,
12.00,11.02,13981.05,15355.65,11.74,45507,256,141.16524005575835,
13.00,11.02,13983.46,15368.03,12.63,45507,256,153.71165375468502,
14.00,10.62,13985.68,15379.73,11.93,45507,256,165.57232649207978,
15.00,10.62,13987.92,15391.71,12.22,45507,256,177.7199777740243,
16.00,10.62,13990.12,15403.43,11.95,45507,256,189.60991350665225,
17.00,10.62,13992.27,15414.90,11.69,45507,256,201.24985192541106,
18.00,10.62,13994.46,15426.57,11.90,45507,256,213.0964018936027,
19.00,11.54,13996.68,15437.99,11.66,45507,256,224.70140742772378,
20.00,12.30,13998.39,15445.81,8.01,45507,256,232.67365170985676,
21.00,3.68,13998.56,15450.09,4.35,45507,256,236.94113551681994,
22.00,2.95,13998.55,15450.29,0.20,45507,256,237.1383279860098,
23.00,2.59,13998.54,15450.39,0.10,45507,256,237.2363035034895,
24.00,351.90,13998.07,15452.96,2.62,45507,256,239.72906895076278,
25.00,320.16,13995.26,15456.14,4.73,45507,256,242.56563482900816,
26.00,253.15,13991.06,15454.73,4.54,45507,256,240.74284309195937,
27.00,236.82,13987.23,15452.17,4.61,45507,256,237.86958990169387,
28.00,235.75,13982.21,15448.76,6.08,45507,256,234.13295731272024,
29.00,231.33,13975.29,15443.58,8.66,45507,256,228.66652684641008,
30.00,231.33,13967.39,15437.26,10.14,45507,256,222.2658311571981,
31.00,231.33,13958.00,15429.75,12.04,45507,256,215.03153838448907,
32.00,230.68,13948.35,15421.87,12.49,45507,256,207.89809859640448,
33.00,230.68,13939.09,15414.29,11.98,45507,256,201.5219893708881,
34.00,230.68,13929.16,15406.16,12.86,45507,256,195.26743507302993,
35.00,230.68,13919.53,15398.27,12.47,45507,256,189.82932808183273,
36.00,230.68,13910.28,15390.69,11.99,45507,256,185.24312267935915,
37.00,228.96,13900.93,15382.57,12.41,45507,256,180.8679899816434,
38.00,228.96,13891.69,15374.53,12.27,45507,256,177.27565258658655,
39.00,228.96,13882.03,15366.12,12.84,45507,256,174.3589266427163,
40.00,228.96,13873.18,15358.41,11.76,45507,256,172.47579685277555,
41.00,229.99,13864.02,15350.56,12.08,45507,256,171.45644928085898,
42.00,230.65,13855.04,15343.19,11.64,45507,256,171.52130392461436,
43.00,230.65,13846.00,15335.78,11.72,45507,256,172.38563861296612,
44.00,230.65,13838.21,15329.40,10.08,45507,256,173.76243581395877,
45.00,230.39,13830.88,15323.33,9.54,45507,256,175.5349631839771,
46.00,230.31,13823.62,15317.31,9.44,45507,256,177.7714276817275,
47.00,216.49,13817.27,15309.77,9.92,45507,256,178.89478975084756,
48.00,161.56,13817.62,15300.63,9.79,45507,256,173.92067530917544,
49.00,156.35,13822.23,15290.09,11.41,45507,256,164.8634010324916,
50.00,159.88,13827.05,15278.20,12.73,45507,256,155.38353355487928,
51.00,161.34,13831.19,15266.54,12.28,45507,256,147.1324834970169,
52.00,162.37,13834.44,15256.37,10.60,45507,256,140.7759585298567,
53.00,162.57,13836.28,15250.51,6.10,45507,256,137.38834921491647,
54.00,163.06,13836.88,15248.44,2.13,45507,256,136.28619886107415,
55.00,163.17,13836.98,15248.10,0.36,45507,256,136.1061732619066,
56.00,163.22,13837.02,15247.93,0.17,45507,256,136.0261199181977,
57.00,163.23,13837.04,15247.88,0.05,45507,256,135.99461754054724,
58.00,163.24,13837.04,15247.87,0.01,45507,256,135.99220014397818,
59.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
60.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
61.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
62.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
63.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
64.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
65.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
66.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
67.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
68.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
69.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
70.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
71.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
72.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
73.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
74.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
75.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
76.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
77.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
78.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
79.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
80.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
81.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
82.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
83.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
84.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
85.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
86.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
87.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
88.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
89.00,163.24,13837.04,15247.87,0.00,45507,256,135.99220014397818,
90.00,158.51,13838.04,15246.05,2.12,45507,256,134.59057953660695,
91.00,130.87,13841.08,15243.62,3.99,45507,256,131.0825343056811,
92.00,110.06,13846.20,15241.72,5.48,45507,256,125.67337983837224,
93.00,103.04,13849.94,15240.85,3.84,45507,256,121.83392836151963,
94.00,103.04,13851.62,15240.46,1.72,45507,256,120.10943343467976,
95.00,103.04,13851.69,15240.45,0.08,45507,256,120.03890452682379,
96.00,103.04,13851.75,15240.43,0.05,45507,256,119.97602843901782,
97.00,101.74,13853.54,15240.13,1.82,45507,256,118.1631435770044,
98.00,97.65,13857.25,15239.64,3.74,45507,256,114.4342260864291,
99.00,97.64,13862.33,15238.96,5.12,45507,256,109.32781210652655,
100.00,102.69,13869.23,15237.64,7.07,45507,256,102.30651250042717,
101.00,103.87,13878.31,15235.40,9.40,45507,256,92.95609770208772,
102.00,110.15,13889.41,15231.73,11.77,45507,256,81.32933665043635,
103.00,110.13,13900.39,15227.71,11.74,45507,256,69.77733299575198,
104.00,111.01,13911.92,15223.36,12.39,45507,256,57.68895908230622,
105.00,111.01,13923.49,15218.91,12.46,45507,256,45.67765536890022,
106.00,111.01,13934.75,15214.59,12.11,45507,256,34.25245392668969,
107.00,110.99,13945.76,15210.37,11.85,45507,256,23.69671918219867,
108.00,95.39,13957.96,15208.80,12.21,45507,256,12.661816615321369,
109.00,111.02,13969.82,15204.55,12.57,45507,256,10.482122876593975,
110.00,111.02,13981.41,15200.09,12.42,45507,256,19.398871101174727,
111.00,111.00,13993.42,15195.48,12.86,45507,256,31.262866151394704,
112.00,111.00,14005.41,15190.88,12.84,45507,256,43.67450629371817,
113.00,111.00,14016.76,15186.53,12.16,45507,256,55.601785043287805,
114.00,111.02,14027.42,15179.00,12.66,45507,256,68.62139899477428,
115.00,110.59,14039.01,15174.59,12.39,45507,256,80.83543901037477,
116.00,110.51,14050.36,15170.34,12.12,45507,256,92.81144972469767,
117.00,110.51,14061.84,15166.04,12.27,45507,256,104.95878810275937,
118.00,110.51,14073.34,15161.74,12.27,45507,256,117.14718605241892,
119.00,110.51,14084.87,15157.43,12.31,45507,256,129.38377719018777,
120.00,110.51,14096.74,15152.99,12.67,45507,256,141.9955904244916,
121.00,110.45,14108.39,15148.64,12.43,45507,256,154.38012080575632,
122.00,110.61,14119.78,15144.41,12.15,45507,256,166.4859048087862,
123.00,110.61,14130.82,15140.26,11.80,45507,256,178.24640248824062,
124.00,110.61,14142.24,15135.97,12.19,45507,256,190.41491144340569,
125.00,110.51,14153.88,15131.60,12.43,45507,256,202.82054728256614,
126.00,110.51,14165.18,15127.38,12.07,45507,256,214.85775945960214,
127.00,110.51,14176.30,15123.21,11.88,45507,256,226.71280091781287,
128.00,110.51,14187.38,15119.07,11.83,45507,256,238.52125544697208,
129.00,109.08,14199.00,15114.79,12.38,45507,256,250.88253047990372,
130.00,110.85,14210.95,15110.37,12.74,45507,256,263.60432356090104,
131.00,110.85,14222.14,15106.11,11.97,45507,256,275.5664923389627,
132.00,110.85,14234.09,15101.55,12.79,45507,256,288.34633793408966,
133.00,110.85,14245.38,15097.25,12.08,45507,256,300.4179869781428,
134.00,110.85,14256.65,15092.96,12.07,45507,256,312.46805292701526,
