Iteration,Mean,Stdev,Run-0,Run-1
0,0.01433420138888889,0.0,0.01433420138888889,0.01433420138888889
1,0.013292534722222221,0.0,0.013292534722222221,0.013292534722222221
2,0.013292534722222221,0.0,0.013292534722222221,0.013292534722222221
