1.00,11.28,13954.54,15222.02,12.94,45507,256,
2.00,11.28,13956.95,15234.11,12.35,45507,256,
3.00,11.28,13959.39,15246.39,12.55,45507,256,
4.00,11.28,13961.90,15258.97,12.85,45507,256,
5.00,11.33,13964.27,15270.81,12.10,45507,256,
6.00,11.27,13966.70,15283.03,12.49,45507,256,
7.00,11.27,13969.11,15295.13,12.37,45507,256,
8.00,11.27,13971.50,15307.11,12.24,45507,256,
9.00,11.29,13973.99,15319.59,12.74,45507,256,
10.00,11.02,13976.48,15332.17,12.85,45507,256,
11.00,11.02,13978.81,15344.16,12.24,45507,256,
12.00,11.02,13981.05,15355.65,11.74,45507,256,
13.00,11.02,13983.46,15368.03,12.63,45507,256,
14.00,10.62,13985.68,15379.73,11.93,45507,256,
15.00,10.62,13987.92,15391.71,12.22,45507,256,
16.00,10.62,13990.12,15403.43,11.95,45507,256,
17.00,10.62,13992.27,15414.90,11.69,45507,256,
18.00,10.62,13994.46,15426.57,11.90,45507,256,
19.00,11.54,13996.68,15437.99,11.66,45507,256,
20.00,12.30,13998.39,15445.81,8.01,45507,256,
21.00,3.68,13998.56,15450.09,4.35,45507,256,
22.00,2.95,13998.55,15450.29,0.20,45507,256,
23.00,2.59,13998.54,15450.39,0.10,45507,256,
24.00,351.90,13998.07,15452.96,2.62,45507,256,
25.00,320.16,13995.26,15456.14,4.73,45507,256,
26.00,253.15,13991.06,15454.73,4.54,45507,256,
27.00,236.82,13987.23,15452.17,4.61,45507,256,
28.00,235.75,13982.21,15448.76,6.08,45507,256,
29.00,231.33,13975.29,15443.58,8.66,45507,256,
30.00,231.33,13967.39,15437.26,10.14,45507,256,
31.00,231.33,13958.00,15429.75,12.04,45507,256,
32.00,230.68,13948.35,15421.87,12.49,45507,256,
33.00,230.68,13939.09,15414.29,11.98,45507,256,
34.00,230.68,13929.16,15406.16,12.86,45507,256,
35.00,230.68,13919.53,15398.27,12.47,45507,256,
36.00,230.68,13910.28,15390.69,11.99,45507,256,
37.00,228.96,13900.93,15382.57,12.41,45507,256,
38.00,228.96,13891.69,15374.53,12.27,45507,256,
39.00,228.96,13882.03,15366.12,12.84,45507,256,
40.00,228.96,13873.18,15358.41,11.76,45507,256,
41.00,229.99,13864.02,15350.56,12.08,45507,256,
42.00,230.65,13855.04,15343.19,11.64,45507,256,
43.00,230.65,13846.00,15335.78,11.72,45507,256,
44.00,230.65,13838.21,15329.40,10.08,45507,256,
45.00,230.39,13830.88,15323.33,9.54,45507,256,
46.00,230.31,13823.62,15317.31,9.44,45507,256,
47.00,216.49,13817.27,15309.77,9.92,45507,256,
48.00,161.56,13817.62,15300.63,9.79,45507,256,
49.00,156.35,13822.23,15290.09,11.41,45507,256,
50.00,159.88,13827.05,15278.20,12.73,45507,256,
51.00,161.34,13831.19,15266.54,12.28,45507,256,
52.00,162.37,13834.44,15256.37,10.60,45507,256,
53.00,162.57,13836.28,15250.51,6.10,45507,256,
54.00,163.06,13836.88,15248.44,2.13,45507,256,
55.00,163.17,13836.98,15248.10,0.36,45507,256,
56.00,163.22,13837.02,15247.93,0.17,45507,256,
57.00,163.23,13837.04,15247.88,0.05,45507,256,
58.00,163.24,13837.04,15247.87,0.01,45507,256,
59.00,163.24,13837.04,15247.87,0.00,45507,256,
60.00,163.24,13837.04,15247.87,0.00,45507,256,
61.00,163.24,13837.04,15247.87,0.00,45507,256,
62.00,163.24,13837.04,15247.87,0.00,45507,256,
63.00,163.24,13837.04,15247.87,0.00,45507,256,
64.00,163.24,13837.04,15247.87,0.00,45507,256,
65.00,163.24,13837.04,15247.87,0.00,45507,256,
66.00,163.24,13837.04,15247.87,0.00,45507,256,
67.00,163.24,13837.04,15247.87,0.00,45507,256,
68.00,163.24,13837.04,15247.87,0.00,45507,256,
69.00,163.24,13837.04,15247.87,0.00,45507,256,
70.00,163.24,13837.04,15247.87,0.00,45507,256,
71.00,163.24,13837.04,15247.87,0.00,45507,256,
72.00,163.24,13837.04,15247.87,0.00,45507,256,
73.00,163.24,13837.04,15247.87,0.00,45507,256,
74.00,163.24,13837.04,15247.87,0.00,45507,256,
75.00,163.24,13837.04,15247.87,0.00,45507,256,
76.00,163.24,13837.04,15247.87,0.00,45507,256,
77.00,163.24,13837.04,15247.87,0.00,45507,256,
78.00,163.24,13837.04,15247.87,0.00,45507,256,
