3.00,201.63,14863.40,15119.88,13.29,48515,49,
4.00,201.64,14858.50,15107.54,13.28,48515,49,
5.00,201.64,14853.67,15095.35,13.11,48515,49,
6.00,201.64,14849.00,15083.59,12.66,48515,49,
7.00,201.64,14844.21,15071.52,12.98,48515,49,
8.00,201.64,14839.39,15059.38,13.07,48515,49,
9.00,201.64,14834.77,15047.72,12.54,48515,49,
10.00,201.65,14830.14,15036.06,12.55,48515,49,
11.00,201.65,14825.68,15024.83,12.08,48515,49,
12.00,201.66,14821.17,15013.46,12.23,48515,49,
13.00,201.65,14816.36,15001.36,13.02,48515,49,
14.00,201.65,14811.78,14989.83,12.41,48515,49,
15.00,201.65,14807.06,14977.94,12.79,48515,49,
16.00,201.65,14802.35,14966.06,12.78,48515,49,
17.00,201.65,14797.46,14953.75,13.24,48515,49,
18.00,201.65,14792.68,14941.70,12.96,48515,49,
19.00,201.65,14788.06,14930.05,12.53,48515,49,
20.00,201.65,14783.36,14918.21,12.74,48515,49,
21.00,201.66,14779.46,14908.38,10.57,48515,49,
22.00,201.66,14777.09,14902.43,6.40,48515,49,
23.00,157.24,14778.65,14897.84,5.49,48515,49,
24.00,113.26,14783.92,14895.44,5.80,48515,49,
25.00,111.29,14791.32,14892.56,7.94,48515,49,
26.00,111.29,14800.73,14888.89,10.10,48515,49,
27.00,109.33,14812.09,14884.67,12.12,48515,49,
28.00,109.57,14824.56,14880.28,13.22,48515,49,
29.00,112.22,14836.64,14875.34,13.05,48515,49,
30.00,111.90,14848.66,14870.46,12.97,48515,49,
31.00,108.96,14860.53,14866.38,12.55,48515,49,
32.00,108.96,14872.70,14862.20,12.87,48515,49,
33.00,111.27,14885.02,14857.44,13.21,48515,49,
34.00,111.27,14896.70,14852.89,12.53,48515,49,
35.00,111.27,14908.02,14848.49,12.14,48515,49,
36.00,111.27,14919.49,14844.02,12.31,48515,49,
37.00,111.27,14931.32,14839.42,12.69,48515,49,
38.00,111.57,14943.66,14834.58,13.26,48515,49,
39.00,123.66,14954.46,14828.60,12.39,48515,49,
40.00,124.91,14964.83,14821.13,12.72,48515,49,
41.00,122.31,14975.89,14814.61,13.09,48515,49,
42.00,133.35,14984.98,14806.03,12.57,48515,49,
43.00,129.00,14994.05,14798.06,12.15,48515,49,
44.00,123.56,15004.44,14790.84,12.73,48515,49,
45.00,120.62,15014.69,14784.34,12.22,48515,49,
46.00,114.58,15025.50,14778.64,13.26,48515,49,
47.00,113.18,15037.08,14773.68,12.60,48515,49,
48.00,113.18,15046.63,14769.59,10.39,48515,49,
49.00,113.18,15052.50,14767.08,6.38,48515,49,
50.00,113.18,15055.86,14765.63,3.66,48515,49,
