1.00,107.37,15036.57,14509.44,14.26,46447,234,20.499231692919103,
2.00,104.58,15050.15,14505.91,14.03,46447,234,34.188457116400876,
3.00,104.58,15063.61,14502.41,13.90,46447,234,47.95268709884835,
4.00,104.51,15076.97,14498.94,13.80,46447,234,61.676936532223316,
5.00,104.45,15089.61,14495.69,13.06,46447,234,74.67762851082014,
6.00,104.73,15102.62,14492.27,13.44,46447,234,88.09799827464929,
7.00,102.37,15115.65,14489.06,13.43,46447,234,101.48155546699095,
8.00,102.25,15128.70,14486.23,13.34,46447,234,114.78023741045403,
9.00,102.25,15142.52,14483.24,14.14,46447,234,128.873922885897,
10.00,105.28,15156.29,14479.63,14.24,46447,234,143.10234449512106,
11.00,105.28,15168.80,14476.21,12.97,46447,234,156.069228549384,
12.00,105.28,15181.32,14472.79,12.98,46447,234,169.04604846017497,
13.00,105.19,15194.43,14469.22,13.58,46447,234,182.6315780471717,
14.00,105.19,15207.51,14465.67,13.56,46447,234,196.18299875371483,
15.00,105.23,15220.91,14462.03,13.88,46447,234,210.06705834090187,
16.00,105.29,15233.67,14458.54,13.23,46447,234,223.29473907819667,
17.00,105.29,15246.30,14455.09,13.09,46447,234,236.38654382176588,
18.00,105.29,15259.80,14451.39,14.00,46447,234,250.38364982562206,
19.00,105.29,15272.65,14447.88,13.32,46447,234,263.7036535583076,
20.00,105.29,15285.24,14444.44,13.05,46447,234,276.7544962597714,
21.00,104.62,15295.03,14441.82,10.14,46447,234,286.88791068987274,
22.00,91.94,15301.26,14441.56,6.26,46447,234,292.9565517273854,
23.00,84.21,15304.07,14442.00,2.84,46447,234,295.54848147131435,
24.00,69.47,15306.54,14443.35,2.99,46447,234,297.5810378703597,
25.00,9.59,15305.27,14445.22,2.69,46447,234,295.8759221362907,
26.00,281.99,15302.32,14444.96,3.01,46447,234,293.0891059046719,
27.00,269.26,15297.11,14444.86,5.24,46447,234,288.08191838433777,
28.00,285.28,15290.00,14446.45,7.31,46447,234,280.80349445831314,
29.00,285.28,15281.38,14448.81,8.94,46447,234,271.86629158466786,
30.00,285.28,15270.25,14451.85,11.53,46447,234,260.32860964557847,
31.00,285.29,15257.29,14455.39,13.44,46447,234,246.89385614065102,
32.00,285.29,15243.61,14459.13,14.18,46447,234,232.71185831409701,
33.00,285.29,15230.16,14462.81,13.94,46447,234,218.7675517529965,
34.00,285.23,15216.81,14466.45,13.84,46447,234,204.9302286145207,
35.00,285.19,15203.66,14470.02,13.62,46447,234,191.30424982210903,
36.00,285.19,15190.39,14473.63,13.75,46447,234,177.5519895692523,
37.00,285.28,15177.86,14477.05,12.99,46447,234,164.56367187201508,
38.00,285.28,15164.87,14480.59,13.46,46447,234,151.09998345466562,
39.00,285.28,15151.27,14484.31,14.11,46447,234,137.0004708021113,
40.00,282.26,15137.85,14487.52,13.80,46447,234,123.20825012960803,
41.00,282.29,15124.31,14490.45,13.85,46447,234,109.37732214677708,
42.00,282.81,15110.71,14493.46,13.93,46447,234,95.47301032228891,
43.00,284.72,15098.87,14496.57,12.24,46447,234,83.23570027338114,
44.00,284.67,15087.69,14499.50,11.56,46447,234,71.68379244989812,
45.00,284.47,15075.85,14502.53,13.27,46447,234,59.47372024684532,
46.00,284.58,15065.33,14505.27,10.93,46447,234,48.615242465712136,
47.00,284.58,15058.68,14507.00,6.80,46447,234,41.75526793112485,
48.00,284.58,15056.37,14507.60,2.37,46447,234,39.37355584653297,
49.00,284.58,15055.87,14507.73,0.51,46447,234,38.858072520392334,
50.00,284.58,15055.85,14507.73,0.02,46447,234,38.839096281968736,
51.00,284.58,15055.83,14507.74,0.02,46447,234,38.81696149880874,
52.00,284.58,15055.83,14507.74,0.01,46447,234,38.81696149880874,
53.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
54.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
55.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
56.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
57.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
58.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
59.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
60.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
61.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
62.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
63.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
64.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
65.00,284.58,15055.83,14507.74,0.00,46447,234,38.81696149880874,
66.00,284.58,15055.28,14507.88,0.56,46447,234,38.25091894321059,
67.00,284.58,15055.28,14507.88,0.00,46447,234,38.25091894321059,
68.00,284.58,15055.28,14507.88,0.00,46447,234,38.25091894321059,
69.00,284.58,15053.03,14508.47,2.30,46447,234,35.93023517874688,
70.00,284.58,15049.79,14509.31,3.32,46447,234,32.592947089823966,
71.00,284.58,15044.52,14510.68,5.39,46447,234,27.168599522242896,
72.00,284.58,15042.70,14511.16,1.87,46447,234,25.29497183236299,
73.00,284.58,15041.30,14511.52,1.43,46447,234,23.857921116475346,
74.00,284.58,15037.88,14512.41,3.50,46447,234,20.348525745123943,
