0 0.0 0.0 
10 0.0 0.0 
20 0.0 0.0 
30 0.0 0.0 
41 0.0 0.0 
50 0.0 0.0 
60 0.0 0.0 
69 0.0 0.0 
79 0.0 0.0 
89 0.0 0.0 
100 0.0 0.0 
111 0.0 0.0 
121 0.0 0.0 
133 0.0 0.0 
142 0.0 0.0 
151 0.0 0.0 
160 0.0 0.0 
169 0.0 0.0 
178 0.0 0.0 
187 0.0 0.0 
197 0.0 0.0 
206 0.0 0.0 
215 0.0 0.0 
224 0.575 0.575 
241 0.575 0.575 
252 0.575 0.575 
261 0.575 0.575 
271 0.575 0.575 
280 0.575 0.575 
290 0.575 0.575 
299 0.575 0.575 
309 0.575 0.575 
319 0.575 0.575 
328 0.46 0.23 
342 0.46 0.23 
352 0.46 0.23 
362 0.46 0.23 
371 0.46 0.23 
381 0.46 0.23 
390 0.46 0.23 
400 0.46 0.23 
410 0.46 0.23 
419 0.46 0.23 
429 0.115 0.23 
441 0.115 0.23 
451 0.115 0.23 
460 0.115 0.23 
469 0.115 0.23 
479 0.115 0.23 
488 0.115 0.23 
498 0.115 0.23 
507 0.115 0.23 
516 0.115 0.23 
525 0.0 0.115 
537 0.0 0.115 
546 0.0 0.115 
555 0.0 0.115 
564 0.0 0.115 
573 0.0 0.115 
