Run,Iteration,dim-0,dim-1,dim-2,dim-3
1,14,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,15,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,16,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,17,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,18,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,19,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,20,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,21,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,22,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,23,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,24,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,25,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,26,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,27,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,28,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,29,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,30,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,31,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,32,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,33,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,34,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,35,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,36,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,37,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,38,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,39,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,40,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,41,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,42,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,43,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,44,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,45,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,46,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,47,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,48,0.5750000000000001,0.5750000000000001,0.4375,0.4375
1,49,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,0,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,1,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,2,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,3,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,4,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,5,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,6,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,7,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,8,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,9,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,10,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,11,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,12,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,13,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,14,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,15,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,16,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,17,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,18,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,19,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,20,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,21,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,22,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,23,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,24,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,25,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,26,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,27,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,28,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,29,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,30,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,31,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,32,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,33,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,34,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,35,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,36,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,37,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,38,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,39,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,40,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,41,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,42,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,43,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,44,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,45,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,46,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,47,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,48,0.5750000000000001,0.5750000000000001,0.4375,0.4375
2,49,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,0,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,1,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,2,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,3,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,4,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,5,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,6,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,7,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,8,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,9,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,10,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,11,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,12,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,13,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,14,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,15,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,16,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,17,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,18,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,19,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,20,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,21,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,22,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,23,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,24,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,25,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,26,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,27,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,28,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,29,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,30,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,31,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,32,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,33,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,34,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,35,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,36,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,37,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,38,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,39,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,40,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,41,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,42,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,43,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,44,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,45,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,46,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,47,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,48,0.5750000000000001,0.5750000000000001,0.4375,0.4375
3,49,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,0,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,1,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,2,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,3,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,4,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,5,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,6,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,7,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,8,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,9,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,10,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,11,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,12,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,13,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,14,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,15,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,16,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,17,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,18,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,19,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,20,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,21,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,22,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,23,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,24,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,25,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,26,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,27,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,28,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,29,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,30,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,31,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,32,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,33,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,34,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,35,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,36,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,37,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,38,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,39,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,40,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,41,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,42,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,43,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,44,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,45,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,46,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,47,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,48,0.5750000000000001,0.5750000000000001,0.4375,0.4375
4,49,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,0,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,1,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,2,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,3,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,4,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,5,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,6,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,7,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,8,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,9,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,10,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,11,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,12,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,13,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,14,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,15,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,16,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,17,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,18,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,19,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,20,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,21,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,22,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,23,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,24,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,25,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,26,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,27,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,28,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,29,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,30,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,31,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,32,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,33,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,34,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,35,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,36,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,37,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,38,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,39,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,40,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,41,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,42,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,43,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,44,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,45,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,46,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,47,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,48,0.5750000000000001,0.5750000000000001,0.4375,0.4375
5,49,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,0,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,1,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,2,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,3,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,4,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,5,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,6,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,7,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,8,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,9,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,10,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,11,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,12,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,13,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,14,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,15,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,16,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,17,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,18,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,19,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,20,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,21,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,22,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,23,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,24,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,25,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,26,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,27,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,28,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,29,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,30,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,31,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,32,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,33,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,34,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,35,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,36,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,37,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,38,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,39,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,40,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,41,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,42,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,43,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,44,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,45,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,46,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,47,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,48,0.5750000000000001,0.5750000000000001,0.4375,0.4375
6,49,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,0,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,1,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,2,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,3,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,4,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,5,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,6,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,7,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,8,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,9,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,10,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,11,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,12,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,13,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,14,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,15,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,16,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,17,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,18,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,19,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,20,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,21,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,22,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,23,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,24,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,25,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,26,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,27,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,28,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,29,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,30,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,31,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,32,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,33,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,34,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,35,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,36,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,37,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,38,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,39,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,40,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,41,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,42,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,43,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,44,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,45,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,46,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,47,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,48,0.5750000000000001,0.5750000000000001,0.4375,0.4375
7,49,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,0,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,1,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,2,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,3,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,4,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,5,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,6,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,7,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,8,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,9,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,10,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,11,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,12,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,13,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,14,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,15,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,16,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,17,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,18,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,19,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,20,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,21,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,22,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,23,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,24,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,25,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,26,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,27,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,28,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,29,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,30,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,31,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,32,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,33,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,34,0.5750000000000001,0.5750000000000001,0.4375,0.4375
